,organCode,ticker,comGroupCode,icbCode,organTypeCode,comTypeCode,organName,organShortName
1224,STT,STT,UpcomIndex,5759,DN,CT,Công ty Cổ phần Vận chuyển Sài Gòn Tourist,Vận chuyển Sài Gòn Tourist
1225,STWACO,STW,UpcomIndex,7577,DN,CT,Công ty Cổ phần Cấp nước Sóc Trăng,Cấp nước Sóc Trăng
1226,SVC,SVC,VNINDEX,3353,DN,CT,Công ty Cổ phần Dịch vụ tổng hợp Sài Gòn,SAVICO
1227,SVD,SVD,VNINDEX,3763,DN,CT,Công ty Cổ phần Đầu tư & Thương mại Vũ Đăng,Đầu tư & Thương mại Vũ Đăng
1228,SVG,SVG,UpcomIndex,2727,DN,CT,Công ty Cổ phần Hơi kỹ nghệ Que hàn,Hơi kỹ nghệ Que hàn
1229,SVH,SVH,UpcomIndex,7535,DN,CT,Công ty Cổ phần Thủy điện Sông Vàng,Thủy điện Sông Vàng
1230,SVI,SVI,VNINDEX,2723,DN,CT,Công ty Cổ phần Bao bì Biên Hòa,Bao bì Biên Hòa
1231,SVN,SVN,HNXIndex,2357,DN,CT,Công ty Cổ phần Tập đoàn Vexilla Việt Nam,Tập đoàn Vexilla Việt Nam
1232,SVT,SVT,VNINDEX,1737,DN,CT,Công ty Cổ phần Công nghệ Sài Gòn Viễn Đông,Công nghệ SG Viễn Đông
1233,SWC,SWC,UpcomIndex,2773,DN,CT,Tổng Công ty Cổ phần Đường Sông Miền Nam,Đường Sông Miền Nam
1234,SZE,SZE,UpcomIndex,2799,DN,CT,Công ty Cổ phần Môi trường Sonadezi,Môi trường Sonadezi
1235,SZL,SZL,VNINDEX,8633,DN,CT,Công ty Cổ phần Sonadezi Long Thành,Sonadezi Long Thành
1236,SZLB,SZB,HNXIndex,8633,DN,CT,Công ty Cổ phần Sonadezi Long Bình,Sonadezi Long Bình
1237,TA3,TA3,UpcomIndex,2357,DN,CT,Công ty cổ phần Đầu tư và Xây lắp Thành An 386,ĐT và Xây lắp Thành An 386
1238,TA6,TA6,UpcomIndex,2357,DN,CT,Công ty Cổ phần Đầu tư và Xây lắp Thành An 665,Đầu tư và Xây lắp Thành An 665
1239,TA96,TA9,HNXIndex,2357,DN,CT,Công ty Cổ phần Xây lắp Thành An 96,Xây lắp Thành An 96
1240,TANKHANHAN,TKA,UpcomIndex,2723,DN,CT,Công ty Cổ phần Bao bì Tân Khánh An,Bao bì Tân Khánh An
1241,TASECOAIRS,AST,VNINDEX,5379,DN,CT,Công ty Cổ phần Dịch vụ Hàng không Taseco,Dịch vụ Hàng không Taseco
1242,TASECOLAND,TAL,UpcomIndex,8633,DN,CT,Công Ty Cổ Phần Đầu Tư Bất Động Sản Taseco,Đầu Tư Bất Động Sản Taseco
1243,TAW,TAW,UpcomIndex,7577,DN,CT,Công ty Cổ phần Cấp nước Trung An,Cấp nước Trung An
1244,TB8,TB8,UpcomIndex,2723,DN,CT,Công ty Cổ phần Sản xuất và Kinh doanh Vật tư Thiết bị - VVMI,SX và KD Vật tư Thiết bị - VVMI
1245,TBC,TBC,VNINDEX,7535,DN,CT,Công ty Cổ phần Thủy điện Thác Bà,Thủy điện Thác Bà
1246,TBD,TBD,UpcomIndex,2737,DN,CT,Tổng công ty Thiết bị điện Đông Anh - Công ty Cổ phần,Thiết bị điện Đông Anh
1247,TBHC,TBH,UpcomIndex,2777,DN,CT,Công ty Cổ phần Tổng Bách Hóa,Tổng Bách Hóa
1248,TBRC,RTB,UpcomIndex,1353,DN,CT,Công ty Cổ phần Cao su Tân Biên,Cao su Tân Biên
1249,TBT,TBT,UpcomIndex,2357,DN,CT,Công ty Cổ phần Xây dựng Công trình Giao thông Bến Tre,XD Công trình GT Bến Tre
1250,TBWATER,TBW,UpcomIndex,7577,DN,CT,Công ty cổ phần Nước sạch Thái Bình,Nước sạch Thái Bình
1251,TBX,TBX,HNXIndex,2353,DN,CT,Công ty Cổ phần Xi măng Thái Bình,Xi măng Thái Bình
1252,TC6,TC6,HNXIndex,1771,DN,CT,Công ty Cổ phần Than Cọc Sáu - Vinacomin,Than Cọc Sáu
1253,TCB,TCB,VNINDEX,8355,DN,NH,Ngân hàng Thương mại Cổ phần Kỹ thương Việt Nam,Techcombank
1254,TCL,TCL,VNINDEX,2779,DN,CT,Công ty Cổ phần Đại lý Giao nhận Vận tải Xếp dỡ Tân Cảng,Tan Cang Logistics
1255,TCM,TCM,VNINDEX,3763,DN,CT,Công ty Cổ phần Dệt may - Đầu tư - Thương mại Thành Công,Dệt may Thành Công
1256,TCO,TCO,VNINDEX,2779,DN,CT,Công ty Cổ phần TCO Holdings,TCO Holdings
1257,TCR,TCR,VNINDEX,2353,DN,CT,Công ty Cổ phần Công nghiệp Gốm sứ TAICERA,Gốm sứ TAICERA
1258,TCREIT,FUCVREIT,VNINDEX,8985,OTHER,QU,Quỹ đầu tư Bất động sản Techcom Việt Nam,Quỹ đầu tư BĐS Techcom Việt Nam
1259,TCSC,TCI,VNINDEX,8777,DN,CK,Công ty Cổ phần Chứng khoán Thành Công,Chứng khoán Thành Công
1260,TCT,TCT,VNINDEX,5759,DN,CT,Công ty Cổ phần Cáp treo Núi Bà Tây Ninh,Cáp treo Tây Ninh
1261,TCT36,G36,UpcomIndex,2357,DN,CT,Tổng Công ty 36 - Công ty Cổ phần,Tổng Công ty 36
1262,TCWC,TCW,UpcomIndex,2777,DN,CT,Công ty Cổ phần Kho Vận Tân Cảng,Kho Vận Tân Cảng
1263,TDC,TDC,VNINDEX,8637,DN,CT,Công ty Cổ phần Kinh doanh và Phát triển Bình Dương,Becamex TDC
1264,TDCD,VCP,UpcomIndex,7535,DN,CT,Công ty Cổ phần Xây dựng và Năng lượng VCP,Xây dựng và Năng lượng VCP
1265,TDFW,GTD,UpcomIndex,3765,DN,CT,Công ty Cổ phần Giầy Thượng Đình,Giầy Thượng Đình
1266,TDGAS,TDG,VNINDEX,7573,DN,CT,Công ty Cổ phần Đầu tư TDG Global,Đầu tư TDG Global
1267,TDH,TDH,VNINDEX,8633,DN,CT,Công ty Cổ phần Phát triển Nhà Thủ Đức,Thủ Đức House
1268,TDHC,TTD,UpcomIndex,4533,DN,CT,Công ty Cổ phần Bệnh viện Tim Tâm Đức,Bệnh viện Tim Tâm Đức
1269,TDMWATER,TDM,VNINDEX,7577,DN,CT,Công ty Cổ phần Nước Thủ Dầu Một,Nước Thủ Dầu Một
1270,TDN,TDN,HNXIndex,1771,DN,CT,Công ty Cổ phần Than Đèo Nai - Vinacomin,Than Đèo Nai
1271,TDNT,NTH,HNXIndex,7535,DN,CT,Công ty Cổ phần Thủy điện Nước Trong,Thủy điện Nước Trong
1272,TDP,TDP,VNINDEX,2723,DN,CT,Công ty Cổ phần Thuận Đức,Công ty Thuận Đức
1273,TDS,TDS,UpcomIndex,1757,DN,CT,Công ty Cổ phần Thép Thủ Đức - VNSTEEL,Thép Thủ Đức
1274,TDTGROUP,TDT,HNXIndex,3763,DN,CT,Công ty Cổ phần Đầu tư và Phát triển TDT,Đầu tư và Phát triển TDT
1275,TDW,TDW,VNINDEX,7577,DN,CT,Công ty Cổ phần Cấp nước Thủ Đức,Cấp nước Thủ Đức
1276,TECHVINA,CET,HNXIndex,3767,DN,CT,Công ty Cổ phần HTC Holding,HTC Holding 
1277,TEDIN,TED,UpcomIndex,2357,DN,CT,Tổng Công ty Tư vấn Thiết kế Giao thông Vận tải - CTCP,Thiết kế GTVT
1278,TEG,TEG,VNINDEX,8633,DN,CT,Công ty Cổ phần Năng Lượng và Bất động sản Trường Thành,TECGROUP
1279,TELCOM,TEL,UpcomIndex,2357,DN,CT,Công ty Cổ phần Phát triển công trình viễn thông,Phát triển công trình viễn thông
1280,TET,TET,HNXIndex,3763,DN,CT,Công ty Cổ phần Vải sợi May mặc Miền Bắc,May mặc Miền Bắc
1281,TFC,TFC,HNXIndex,3577,DN,CT,Công ty Cổ phần Trang,Trang Corp.
1282,TGIC,TGG,UpcomIndex,2357,DN,CT,Công ty Cổ phần The Golden Group,The Golden Group
1283,TGP,TGP,UpcomIndex,2733,DN,CT,Công ty Cổ phần Trường Phú,Cáp Trường Phú
1284,TH1,TH1,UpcomIndex,5337,DN,CT,Công ty Cổ phần Xuất nhập khẩu Tổng hợp I Việt Nam,XNK Tổng hợp 1
1285,THAIBINHEUP,MTB,UpcomIndex,2799,DN,CT,Công ty Cổ phần Môi trường và Công trình đô thị tỉnh Thái Bình,Công trình đô thị tỉnh Thái Bình
1286,THALEXIM,TLP,UpcomIndex,7573,DN,CT,Tổng Công ty Thương mại Xuất nhập khẩu Thanh Lễ - CTCP,Thương mại XNK Thanh Lễ
1287,THANHHOAWATER,THN,UpcomIndex,7577,DN,CT,Công ty Cổ phần Cấp nước Thanh Hóa,Cấp nước Thanh Hóa
1288,THB,THB,HNXIndex,3533,DN,CT,Công ty Cổ phần Bia Hà Nội - Thanh Hóa,Bia Hà Nội - Thanh Hóa
1289,THBECO,BTB,UpcomIndex,3533,DN,CT,Công ty Cổ phần Bia Hà Nội - Thái Bình,Bia Hà Nội - Thái Bình
1290,THD,THD,HNXIndex,8633,DN,CT,Công ty Cổ phần Thaiholdings,Công ty Thaiholdings
1291,THEPHA,DTH,UpcomIndex,4535,DN,CT,Công ty Cổ phần Dược - Vật tư Y tế Thanh Hóa,Vật tư Y tế Thanh Hóa
1292,THG,THG,VNINDEX,2357,DN,CT,Công ty Cổ phần Đầu tư và Xây dựng Tiền Giang,XD Tiền Giang
1293,THQN,TQN,UpcomIndex,1733,DN,CT,Công ty Cổ phần Thông Quảng Ninh,Thông Quảng Ninh
1294,THS,THS,HNXIndex,5373,DN,CT,Công ty Cổ phần Thanh Hoa Sông Đà,Thanh Hoa Sông Đà
1295,THT,THT,HNXIndex,1771,DN,CT,Công ty Cổ phần Than Hà Tu - Vinacomin,Than Hà Tu
1296,THU,THU,UpcomIndex,2799,DN,CT,Công ty Cổ phần Môi trường và Công trình đô thị Thanh Hóa,Môi trường và CTĐT Thanh Hóa
1297,THUANAN,TAN,UpcomIndex,3537,DN,CT,Công ty Cổ phần Cà phê Thuận An,Cà phê Thuận An
1298,THW,THW,UpcomIndex,7577,DN,CT,Công ty Cổ phần Cấp nước Tân Hòa,Cấp nước Tân Hòa
1299,TIE,TIE,UpcomIndex,2733,DN,CT,Công ty Cổ phần TIE,Điện tử TIE
1300,TIENTHANH,TTH,HNXIndex,5371,DN,CT,Công ty Cổ phần Thương mại và Dịch vụ Tiến Thành,TM và DV Tiến Thành
1301,TIG,TIG,HNXIndex,8633,DN,CT,Công ty Cổ phần Tập đoàn Đầu tư Thăng Long,Tập đoàn Đầu tư Thăng Long
1302,TINN,TID,UpcomIndex,8633,DN,CT,Công ty Cổ phần Tổng Công ty Tín Nghĩa,Tổng Công ty Tín Nghĩa
1303,TIP,TIP,VNINDEX,8633,DN,CT,Công ty Cổ phần Phát triển Khu công nghiệp Tín Nghĩa,PT KCN Tín Nghĩa
1304,TIPHAR,DTG,HNXIndex,4577,DN,CT,Công ty Cổ phần Dược phẩm Tipharco,Dược phẩm Tipharco
1305,TIS,TIS,UpcomIndex,1757,DN,CT,Công ty Cổ phần Gang thép Thái Nguyên,Gang thép Thái Nguyên
1306,TIX,TIX,VNINDEX,8633,DN,CT,Công ty Cổ phần Sản xuất Kinh doanh Xuất nhập khẩu Dịch vụ và Đầu tư Tân Bình,TANIMEX
1307,TJC,TJC,HNXIndex,2779,DN,CT,Công ty Cổ phần Dịch vụ Vận tải và Thương mại,Dịch vụ Vận tải và Thương mại
1308,TKC,TKC,UpcomIndex,2357,DN,CT,Công ty Cổ phần Xây dựng và Kinh doanh Địa ốc Tân Kỷ,Địa ốc Tân Kỷ
1309,TKG,TKG,HNXIndex,1757,DN,CT,Công ty Cổ phần Sản xuất và Thương mại Tùng Khánh,SX và T.Mại Tùng Khánh
1310,TKU,TKU,HNXIndex,1753,DN,CT,Công ty Cổ phần Công nghiệp Tung Kuang,Công nghiệp Tung Kuang
1311,TL4,TL4,UpcomIndex,2357,DN,CT,Tổng Công ty Xây dựng Thủy lợi 4 - Công ty Cổ phần,XD Thủy lợi 4
1312,TLDECO,TLD,VNINDEX,8633,DN,CT,Công ty Cổ phần Đầu tư Xây dựng và Phát triển Đô thị Thăng Long,ĐT XD và PT Đô thị Thăng Long
1313,TLG,TLG,VNINDEX,3724,DN,CT,Công ty Cổ phần Tập đoàn Thiên Long,Tập đoàn Thiên Long
1314,TLGROUP,TTL,HNXIndex,2357,DN,CT,Tổng Công ty Thăng Long - Công ty Cổ phần,TCT Thăng Long
1315,TLH,TLH,VNINDEX,1757,DN,CT,Công ty Cổ phần Tập đoàn Thép Tiến Lên,Thép Tiến Lên
1316,TLIG,TLI,UpcomIndex,3763,DN,CT,Công ty Cổ phần May Quốc tế Thắng Lợi,May Quốc tế Thắng Lợi
1317,TLSC,MBS,HNXIndex,8777,DN,CK,Công ty Cổ phần Chứng khoán MB,Chứng khoán MB
1318,TLT,TLT,UpcomIndex,2353,DN,CT,Công ty Cổ phần Viglacera Thăng Long,Viglacera Thăng long
1319,TMC,TMC,HNXIndex,7573,DN,CT,Công ty Cổ phần Thương mại Xuất nhập khẩu Thủ Đức,XNK Thủ Đức
1320,TMP,TMP,VNINDEX,7535,DN,CT,Công ty Cổ phần Thủy điện Thác Mơ,Thủy điện Thác Mơ
1321,TMS,TMS,VNINDEX,2777,DN,CT,Công ty Cổ phần Transimex,Transimex
1322,TMT,TMT,VNINDEX,3353,DN,CT,Công ty Cổ phần Ô tô TMT,Ô tô TMT
1323,TMW,TMW,UpcomIndex,1733,DN,CT,Công ty Cổ phần Tổng hợp Gỗ Tân Mai,Gỗ Tân Mai
1324,TMX,TMX,HNXIndex,2353,DN,CT,Công ty Cổ phần VICEM Thương mại Xi măng,Thương mại Xi măng
1325,TN1,TN1,VNINDEX,8633,DN,CT,Công ty Cổ phần Rox Key Holdings,Rox Key Holdings
1326,TNA,TNA,VNINDEX,1757,DN,CT,Công ty Cổ phần Thương mại Xuất nhập khẩu Thiên Nam,XNK Thiên Nam
1327,TNB,TNB,UpcomIndex,1757,DN,CT,Công ty Cổ phần Thép Nhà Bè - VNSTEEL,Thép Nhà Bè
1328,TNBOOK,STH,UpcomIndex,5557,DN,CT,Công ty Cổ phần Phát hành sách Thái Nguyên,Phát hành sách Thái Nguyên
1329,TNC,TNC,VNINDEX,1353,DN,CT,Công ty Cổ phần Cao su Thống Nhất,Cao su Thống Nhất
1330,TNC1,BAX,HNXIndex,2357,DN,CT,Công ty Cổ phần Thống Nhất,Công ty Thống Nhất
1331,TNFS,TNS,UpcomIndex,1757,DN,CT,Công ty Cổ phần Thép Tấm Lá Thống Nhất,Thép tấm lá Thống Nhất
1332,TNG,TNG,HNXIndex,3763,DN,CT,Công ty Cổ phần Đầu tư và Thương mại TNG,Đầu tư và Thương mại TNG
1333,TNGROUP,TNI,VNINDEX,1757,DN,CT,Công ty Cổ phần Tập đoàn Thành Nam,Tập đoàn Thành Nam
1334,TNM,TNM,UpcomIndex,2357,DN,CT,Công ty Cổ phần Xuất nhập khẩu và Xây dựng Công trình,XNK và XD Công trình
1335,TNPORT,TNP,UpcomIndex,2777,DN,CT,Công ty Cổ phần Cảng Thị Nại,Cảng Thị Nại
1336,TNT,TNT,VNINDEX,1775,DN,CT,Công ty Cổ phần Tập đoàn TNT,Tập đoàn TNT
1337,TOCHAU,TCJ,UpcomIndex,3573,DN,CT,Công ty Cổ phần Tô Châu,Tô Châu
1338,TONDA,GDA,UpcomIndex,1757,DN,CT,Công ty Cổ phần Tôn Đông Á,Tôn Đông Á
1339,TOP,TOP,UpcomIndex,5373,DN,CT,Công ty Cổ phần Phân phối Top One,Phân phối Top One
1340,TOT,TOT,HNXIndex,2779,DN,CT,Công ty Cổ phần Transimex Logistics,Vận tải Transimex
1341,TPB,TPB,VNINDEX,8355,DN,NH,Ngân hàng Thương mại Cổ phần Tiên Phong,TPBank
1342,TPBC,BCF,HNXIndex,3577,DN,CT,Công ty Cổ phần Thực phẩm Bích Chi,Thực phẩm Bích Chi
1343,TPC,TPC,VNINDEX,1353,DN,CT,Công ty Cổ phần Nhựa Tân Đại Hưng,Nhựa Tân Đại Hưng
1344,TPH,TPH,HNXIndex,5557,DN,CT,Công ty Cổ phần In Sách giáo khoa tại Thành phố Hà Nội,In Sách giáo khoa TP.Hà Nội
1345,TPP,TPP,HNXIndex,2723,DN,CT,Công ty Cổ phần Tân Phú Việt Nam,Nhựa Tân Phú VN
1346,TPST,THP,UpcomIndex,3573,DN,CT,Công ty Cổ phần Thủy sản và Thương mại Thuận Phước,Thủy sản và TMại Thuận Phước
1347,TRA,TRA,VNINDEX,4577,DN,CT,Công ty Cổ phần Traphaco,Traphaco
1348,TRACO1,TR1,UpcomIndex,2777,DN,CT,Công ty Cổ phần Vận Tải 1 Traco,Vận Tải 1 Traco
1349,TRACODI,TCD,VNINDEX,2357,DN,CT,Công ty Cổ phần Đầu tư Phát triển Công nghiệp và Vận tải,ĐT Phát triển CN và Vận tải
1350,TRC,TRC,VNINDEX,1353,DN,CT,Công ty Cổ phần Cao su Tây Ninh,Cao su Tây Ninh
1351,TRS,TRS,UpcomIndex,2773,DN,CT,Công ty Cổ phần Vận tải và Dịch vụ Hàng Hải,Vận tải và Dịch vụ Hàng Hải
1352,TRUNGANRICE,TAR,HNXIndex,3573,DN,CT,Công ty Cổ phần Nông nghiệp Công nghệ cao Trung An,Nông nghiệp CN cao Trung An
1353,TRUNGDO,TDF,UpcomIndex,2353,DN,CT,Công ty Cổ phần Trung Đô,Xây dựng Trung Đô
1354,TRVS,TVB,VNINDEX,8777,OTHER,CK,Công ty Cổ phần Chứng khoán Trí Việt,Chứng khoán Trí Việt
1355,TS4,TS4,UpcomIndex,3573,DN,CT,Công ty Cổ phần Thủy sản số 4,Thủy sản số 4
1356,TSB,TSB,HNXIndex,2733,DN,CT,Công ty Cổ phần Ắc quy Tia Sáng,Ắc quy Tia Sáng
1357,TSC,TSC,VNINDEX,1357,DN,CT,Công ty Cổ phần Vật tư Kỹ thuật Nông nghiệp Cần Thơ,Kỹ thuật NN Cần Thơ
1358,TSCOECCO,TSD,UpcomIndex,5759,DN,CT,Công ty Cổ phần Du lịch Trường Sơn Coecco,Du lịch Trường Sơn Coecco
1359,TST,TST,UpcomIndex,9533,DN,CT,Công ty Cổ phần Dịch vụ Kỹ thuật Viễn thông,Dịch vụ KT Viễn Thông
1360,TTA,TTA,VNINDEX,7535,DN,CT,Công ty Cổ phần Đầu tư Xây dựng và Phát triển Trường Thành,XD và PT Trường Thành
1361,TTB,TTB,UpcomIndex,2353,DN,CT,Công ty Cổ phần Tập đoàn Tiến Bộ,Tập đoàn Tiến Bộ
1362,TTC,TTC,HNXIndex,2353,DN,CT,Công ty Cổ phần Gạch men Thanh Thanh,Gạch men Thanh Thanh
1363,TTCO,TTT,HNXIndex,5759,DN,CT,Công ty Cổ phần Du Lịch - Thương Mại Tây Ninh,Du lịch - Thương Mại Tây Ninh
1364,TTF,TTF,VNINDEX,1733,DN,CT,Công ty Cổ phần Tập đoàn Kỹ nghệ Gỗ Trường Thành,Gỗ Trường Thành
1365,TTG,TTG,UpcomIndex,3763,DN,CT,Công ty Cổ phần May Thanh Trì,May Thanh Trì
1366,TTHC,HUB,VNINDEX,2357,DN,CT,Công ty Cổ phần Xây lắp Thừa Thiên Huế,Xây lắp Huế
1367,TTJC,TRT,UpcomIndex,2353,DN,CT,Công ty Cổ phần RedstarCera,CTCP RedstarCera
1368,TTN,TTN,UpcomIndex,6535,DN,CT,Công ty Cổ phần Công nghệ & Truyền thông Việt Nam,Công nghệ và Truyền thông VN
1369,TTP,TTP,UpcomIndex,2723,DN,CT,Công ty Cổ phần Bao bì Tân Tiến,Bao bì nhựa Tân Tiến
1370,TTZ,TTZ,UpcomIndex,2353,DN,CT,Công ty Cổ phần Đầu tư Xây dựng và Công nghệ Tiến Trung,Xây dựng Tiến Trung
1371,TUILDONAI,GND,UpcomIndex,2353,DN,CT,Công ty Cổ phần Gạch ngói Đồng Nai,Gạch ngói Đồng Nai
1372,TUWASE,TQW,UpcomIndex,7577,DN,CT,Công ty Cổ phần Cấp thoát nước Tuyên Quang,Cấp thoát nước Tuyên Quang
1373,TV1,TV1,UpcomIndex,2791,DN,CT,Công ty Cổ phần Tư vấn Xây dựng Điện 1,Tư vấn XD Điện 1
1374,TV2,TV2,VNINDEX,2791,DN,CT,Công ty Cổ phần Tư vấn Xây dựng Điện 2,Tư vấn XD Điện 2
1375,TV3,TV3,HNXIndex,2357,DN,CT,Công ty Cổ phần Tư vấn Xây dựng Điện 3,Tư vấn XD điện 3
1376,TV4,TV4,HNXIndex,2791,DN,CT,Công ty Cổ phần Tư vấn Xây dựng Điện 4,Tư vấn XD Điện 4
1377,TV6,TV6,UpcomIndex,5379,DN,CT,Công ty Cổ phần Thương mại Đầu tư xây lắp điện Thịnh Vượng,TM ĐT xây lắp điện Thịnh Vượng
1378,TVA,TVA,UpcomIndex,2353,DN,CT,Công ty cổ phần Sứ Viglacera Thanh Trì,Sứ Viglacera Thanh Trì
1379,TVC,TVC,HNXIndex,8775,DN,CT,Công ty Cổ phần Tập đoàn Quản lý Tài sản Trí Việt,Tập đoàn Trí Việt
1380,TVD,TVD,HNXIndex,1771,DN,CT,Công ty Cổ phần Than Vàng Danh - Vinacomin,Than Vàng Danh
1381,TVG,TVG,UpcomIndex,2357,DN,CT,Công ty Cổ phần Tư vấn Đầu tư và Xây dựng Giao thông Vận tải,XD Giao thông Vận tải
1382,TVS,TVS,VNINDEX,8777,DN,CK,Công ty Cổ phần Chứng khoán Thiên Việt,Chứng khoán Thiên Việt
1383,TWACO,TNW,UpcomIndex,7577,DN,CT,Công ty Cổ phần Nước sạch Thái Nguyên,Nước sạch Thái Nguyên
1384,TXM,TXM,HNXIndex,2353,DN,CT,Công ty Cổ phần VICEM Thạch cao Xi Măng,Thạch cao Xi măng
1385,TYA,TYA,VNINDEX,2733,DN,CT,Công ty Cổ phần Dây và Cáp điện Taya Việt Nam,Dây và Cáp điện Taya
1386,UCT,UCT,UpcomIndex,2799,DN,CT,Công ty Cổ phần Đô thị Cần Thơ,Đô thị Cần Thơ
1387,UDC,UDC,UpcomIndex,2357,DN,CT,Công ty Cổ phần Xây dựng và Phát triển đô thị Tỉnh Bà Rịa - Vũng Tàu,Xây dựng và Phát triển đô thị Bà Rịa - Vũng Tàu
1388,UDJ,UDJ,UpcomIndex,2357,DN,CT,Công ty Cổ phần Phát triển Đô thị,Becamex UDJ
1389,UEMC,UEM,UpcomIndex,2757,DN,CT,Công ty Cổ phần Cơ điện Uông Bí - Vinacomin,Cơ điện Uông Bí - Vinacomin
1390,UFC,FCC,UpcomIndex,3533,DN,CT,Công ty Cổ phần Liên hợp Thực phẩm,Liên hợp Thực phẩm
1391,UIC,UIC,VNINDEX,2357,DN,CT,Công ty Cổ phần Đầu tư Phát triển Nhà và Đô thị IDICO,Phát triển Nhà và Đô thị IDICO
1392,UMC,UMC,UpcomIndex,2357,DN,CT,Công ty Cổ phần Công trình đô thị Nam Định,Công trình đô thị Nam Định
1393,UNI,UNI,HNXIndex,9533,DN,CT,Công ty Cổ phần Đầu tư và Phát triển Sao Mai Việt,Đầu tư và Phát triển Sao Mai Việt
1394,UPC,UPC,UpcomIndex,7575,DN,CT,Công ty Cổ phần Phát triển Công viên Cây xanh và Đô thị Vũng Tàu,Cây xanh Vũng Tàu
1395,UPHACE,UPH,UpcomIndex,4577,DN,CT,Công ty Cổ phần Dược phẩm TW25,Dược phẩm TW25
1396,USC,USC,UpcomIndex,2357,DN,CT,Công ty Cổ phần Khảo sát và Xây dựng - USCO,Khảo sát và Xây dựng - USCO
1397,USD,USD,UpcomIndex,2799,DN,CT,Công ty Cổ phần Công trình Đô thị Sóc Trăng,Công trình Đô thị Sóc Trăng
1398,V11,V11,UpcomIndex,8633,DN,CT,Công ty Cổ phần Xây dựng số 11,VINACONEX No11
1399,V12,V12,HNXIndex,2357,DN,CT,Công ty Cổ phần Xây dựng số 12,VINACONEX 12
1400,V15,V15,UpcomIndex,2357,DN,CT,Công ty Cổ phần Xây dựng số 15,Vinaconex 15
1401,V21,V21,HNXIndex,8633,DN,CT,Công ty Cổ phần Vinaconex 21,Vinaconex 21
1402,VAB,VAB,UpcomIndex,8355,DN,NH,Ngân hàng Thương mại Cổ phần Việt Á,Ngân hàng Việt Á
1403,VAF,VAF,VNINDEX,1357,DN,CT,Công ty Cổ phần Phân lân nung chảy Văn Điển,Phân lân Văn Điển
1404,VAPAC,PAT,UpcomIndex,1357,DN,CT,Công ty Cổ phần Phốt pho Apatit Việt Nam,Phốt pho Apatit Việt Nam
1405,VAV,VAV,UpcomIndex,7577,DN,CT,Công ty Cổ phần VIWACO,VIWACO
1406,VBC,VBC,HNXIndex,2723,DN,CT,"Công ty Cổ phần Nhựa, Bao bì Vinh",Nhựa - Bao bì Vinh
1407,VBH,VBH,UpcomIndex,2733,DN,CT,Công ty Cổ phần Điện tử Bình Hòa,Điện tử Bình Hòa
1408,VC1,VC1,HNXIndex,2357,DN,CT,Công ty Cổ phần Xây dựng số 1,Xây dựng số 1
1409,VC2,VC2,HNXIndex,2357,DN,CT,Công ty Cổ phần Đầu tư và Xây dựng VINA2,Đầu tư và Xây dựng VINA2
1410,VC3,VC3,HNXIndex,8637,DN,CT,Công ty Cổ phần Tập đoàn Nam Mê Kông,Tập đoàn Nam Mê Kông
1411,VC5,VC5,UpcomIndex,2357,DN,CT,Công ty Cổ phần xây dựng số 5,Xây dựng Số 5
1412,VC6,VC6,HNXIndex,2357,DN,CT,Công ty cổ phần Xây dựng và Đầu tư Visicons,Visicons
1413,VC7,VC7,HNXIndex,2357,DN,CT,Công ty Cổ phần Tập đoàn BGI,BGI Group
1414,VC9,VC9,HNXIndex,2357,DN,CT,Công ty Cổ phần Xây dựng số 9 - VC9,Xây dựng số 9
1415,VCA,VCA,VNINDEX,1757,DN,CT,Công ty Cổ phần Thép VICASA - VNSTEEL,Thép VICASA - VNSTEEL
1416,VCB,VCB,VNINDEX,8355,DN,NH,Ngân hàng Thương mại Cổ phần Ngoại thương Việt Nam,Vietcombank
1417,VCC,VCC,HNXIndex,2357,DN,CT,Công ty Cổ phần Vinaconex 25,Vinaconex 25
1418,VCCEC,CCV,UpcomIndex,2357,DN,CT,Công ty Cổ phần Tư vấn Xây dựng Công nghiệp và Đô thị Việt Nam,XD CN và đô thị Việt Nam
1419,VCF,VCF,VNINDEX,3537,DN,CT,Công ty Cổ phần VinaCafé Biên Hòa,VinaCafé Biên Hòa
1420,VCG,VCG,VNINDEX,2357,DN,CT,Tổng Công ty Cổ phần Xuất nhập khẩu và Xây dựng Việt Nam,VINACONEX
1421,VCGHN,VIH,UpcomIndex,2353,DN,CT,Công ty Cổ phần Viglacera Hà Nội,Viglacera Hà Nội
1422,VCIE,CLM,HNXIndex,1771,DN,CT,Công ty Cổ phần Xuất nhập khẩu Than - Vinacomin,Xuất nhập khẩu Than - Vinacomin
1423,VCM,VCM,HNXIndex,2793,DN,CT,Công ty Cổ phần BV Life,BV Life
1424,VCR,VCR,UpcomIndex,8633,DN,CT,Công ty Cổ phần Đầu tư và Phát triển Du lịch Vinaconex,Vinaconex - ITC
1425,VCS,VCS,HNXIndex,2353,DN,CT,Công ty Cổ phần VICOSTONE,VICOSTONE
1426,VCSC,VCI,VNINDEX,8777,DN,CK,Công ty Cổ phần Chứng khoán Vietcap,Chứng khoán Vietcap
1427,VCT,VCT,UpcomIndex,2791,DN,CT,Công ty Cổ phần Tư vấn Xây dựng Vinaconex,Tư vấn XD Vinaconex
